Parp	0.758064516129032	0.4446227929374	0.610328638497653	0.523809523809524	0.41025641025641	0.417322834645669	0.409090909090909	0.75	0.568965517241379
Alg-2	2.12903225806452	2.47833065810594	2.24882629107981	2.63408521303258	2.91452991452991	3.14173228346457	3.11363636363636	2.75	1.79310344827586
Tim17b	1.41935483870968	1.55858747993579	1.49765258215962	1.31829573934837	1.07692307692308	1.16535433070866	0.75	1.13636363636364	0.724137931034483
CG41128	1.17741935483871	1.3868378812199	1.57746478873239	1.64912280701754	1.42735042735043	1.07874015748032	0.943181818181818	1.22727272727273	1.03448275862069
CG41099	0.290322580645161	0.215088282504013	0.211267605633803	0.233082706766917	0.222222222222222	0.204724409448819	0.25	0.227272727272727	0.189655172413793
CG12581	0.0967741935483871	0.221508828250401	0.23943661971831	0.200501253132832	0.188034188034188	0.165354330708661	0.261363636363636	0.204545454545455	0.155172413793103
aux	0.0483870967741935	0.0914927768860353	0.0563380281690141	0.0927318295739348	0.11965811965812	0.062992125984252	0.0568181818181818	0.113636363636364	0.0517241379310345
DhpD	0.17741935483871	0.0706260032102729	0.122065727699531	0.0676691729323308	0.0598290598290598	0.0708661417322835	0.0568181818181818	0.0454545454545455	0.0344827586206897
CG14641	0.258064516129032	0.125200642054575	0.145539906103286	0.142857142857143	0.153846153846154	0.220472440944882	0.159090909090909	0.0681818181818182	0.0862068965517241
abs	0.032258064516129	0.0208667736757624	0.0187793427230047	0.0426065162907268	0.0341880341880342	0.015748031496063	0	0	0.0172413793103448
Gel	0.0483870967741935	0.0112359550561798	0.0140845070422535	0.0225563909774436	0.0256410256410256	0.031496062992126	0.0227272727272727	0	0.0172413793103448
cpx	0.0161290322580645	0	0	0.0050125313283208	0	0	0	0	0
Vps24	0.338709677419355	0.264847512038523	0.272300469483568	0.268170426065163	0.290598290598291	0.259842519685039	0.25	0.522727272727273	0.103448275862069
CG9791	0.0645161290322581	0.0674157303370786	0.0469483568075117	0.0551378446115288	0.0341880341880342	0.015748031496063	0.0113636363636364	0.0227272727272727	0
CG9795	0.0483870967741935	0.0465489566613162	0.0516431924882629	0.075187969924812	0.111111111111111	0.062992125984252	0.0568181818181818	0.113636363636364	0.0517241379310345
CG9776	0.467741935483871	0.255216693418941	0.295774647887324	0.270676691729323	0.222222222222222	0.204724409448819	0.159090909090909	0.0909090909090909	0.275862068965517
Skp2	0.370967741935484	0.735152487961477	0.446009389671362	2.6390977443609	3.16239316239316	1.37795275590551	0.25	0.113636363636364	0.172413793103448
CG1103	0.290322580645161	0.37239165329053	0.267605633802817	0.586466165413534	0.692307692307692	0.566929133858268	0.409090909090909	0.477272727272727	0.258620689655172
Cont	0.0806451612903226	0.0513643659711075	0.0469483568075117	0.135338345864662	0.230769230769231	0.322834645669291	0.238636363636364	0.25	0.0862068965517241
tub	0.161290322580645	0.0593900481540931	0.0563380281690141	0.0401002506265664	0.0683760683760684	0.094488188976378	0.0681818181818182	0.136363636363636	0.0517241379310345
CG14646	0.0967741935483871	0.102728731942215	0.117370892018779	0.0977443609022556	0.111111111111111	0.0866141732283465	0.136363636363636	0.0681818181818182	0.0172413793103448
CG9855	0.161290322580645	0.0947030497592295	0.103286384976526	0.12280701754386	0.0854700854700855	0.094488188976378	0.0909090909090909	0.0454545454545455	0.0862068965517241
CG9853	0.274193548387097	0.160513643659711	0.15962441314554	0.18546365914787	0.256410256410256	0.228346456692913	0.193181818181818	0.227272727272727	0.120689655172414
CG14647	0.32258064516129	0.138041733547352	0.164319248826291	0.160401002506266	0.213675213675214	0.220472440944882	0.113636363636364	0.159090909090909	0.0344827586206897
lost	2.38709677419355	1.92295345104334	1.95305164319249	1.88220551378446	1.66666666666667	1.50393700787402	1.69318181818182	2.43181818181818	1.43103448275862
srl	0.483870967741935	0.282504012841092	0.286384976525822	0.203007518796992	0.230769230769231	0.102362204724409	0.170454545454545	0.159090909090909	0.189655172413793
CG1074	0.0967741935483871	0.0690208667736758	0.0985915492957746	0.0451127819548872	0.0598290598290598	0.0393700787401575	0.0340909090909091	0.0454545454545455	0.0172413793103448
CG9804	0.338709677419355	0.184590690208668	0.131455399061033	0.182957393483709	0.145299145299145	0.149606299212598	0.125	0.159090909090909	0.0344827586206897
CG14650	0.0645161290322581	0.163723916532905	0.112676056338028	0.150375939849624	0.170940170940171	0.133858267716535	0.125	0.113636363636364	0.0517241379310345
CG31522	0.032258064516129	0.0321027287319422	0.0375586854460094	0.0426065162907268	0.316239316239316	1.88976377952756	1.51136363636364	0.0227272727272727	0.0689655172413793
CG31523	0.0806451612903226	0.19422150882825	0.183098591549296	0.523809523809524	1.32478632478632	1.32283464566929	0.375	0.636363636363636	0.137931034482759
Fip1	0.532258064516129	0.189406099518459	0.2018779342723	0.285714285714286	0.273504273504274	0.149606299212598	0.147727272727273	0.227272727272727	0.0862068965517241
CG9775	0.32258064516129	0.202247191011236	0.178403755868545	0.245614035087719	0.273504273504274	0.346456692913386	0.204545454545455	0.181818181818182	0.241379310344828
slx1	0.0645161290322581	0.00321027287319422	0	0.0100250626566416	0.00854700854700855	0.031496062992126	0	0.0454545454545455	0.0172413793103448
MED31	0.145161290322581	0.128410914927769	0.117370892018779	0.140350877192982	0.102564102564103	0.196850393700787	0.0681818181818182	0.113636363636364	0.0517241379310345
rpk	0.0806451612903226	0.00963081861958266	0.00469483568075117	0.0075187969924812	0.00854700854700855	0.0236220472440945	0.0340909090909091	0	0.0172413793103448
Karybeta3	0.951612903225806	0.84430176565008	0.985915492957746	0.711779448621554	0.478632478632479	0.496062992125984	0.545454545454545	0.727272727272727	0.603448275862069
spartin	0.0161290322580645	0.00481540930979133	0.00469483568075117	0.0100250626566416	0.00854700854700855	0.0236220472440945	0.0113636363636364	0.0227272727272727	0
CG43427	0.129032258064516	0.0786516853932584	0.0657276995305164	0.0526315789473684	0.094017094017094	0.0551181102362205	0.102272727272727	0.272727272727273	0.258620689655172
CG9769	2.96774193548387	1.97592295345104	2.22065727699531	2.08020050125313	1.72649572649573	1.78740157480315	1.71590909090909	2.31818181818182	1.93103448275862
Nep2	0.0645161290322581	0.0272873194221509	0.0328638497652582	0.037593984962406	0.0341880341880342	0.188976377952756	6.125	2.36363636363636	0.844827586206897
tacc	0.596774193548387	0.306581059390048	0.23943661971831	0.348370927318296	0.358974358974359	0.354330708661417	0.568181818181818	0.568181818181818	0.275862068965517
atms	0.290322580645161	0.147672552166934	0.15962441314554	0.105263157894737	0.102564102564103	0.133858267716535	0.0568181818181818	0.0454545454545455	0.0862068965517241
ctrip	0.274193548387097	0.113964686998395	0.0985915492957746	0.12280701754386	0.11965811965812	0.188976377952756	0.136363636363636	0.159090909090909	0.0862068965517241
Hus1-like	0.112903225806452	0.0353130016051364	0.0657276995305164	0.0476190476190476	0.0598290598290598	0.031496062992126	0.0340909090909091	0.0681818181818182	0.0517241379310345
CG1129	0.17741935483871	0.239165329052969	0.253521126760563	0.293233082706767	0.264957264957265	0.354330708661417	0.204545454545455	0.409090909090909	0.137931034482759
CG14657	0.193548387096774	0.0497592295345104	0.0328638497652582	0.0726817042606516	0.0769230769230769	0.094488188976378	0.0340909090909091	0.0454545454545455	0.0689655172413793
Gnf1	0.209677419354839	0.0706260032102729	0.0704225352112676	0.06265664160401	0.094017094017094	0.0708661417322835	0.0568181818181818	0.0454545454545455	0.0862068965517241
Cdep	0.161290322580645	0.197431781701445	0.192488262910798	0.177944862155388	0.162393162393162	0.118110236220472	0.147727272727273	0.0454545454545455	0.172413793103448
Ubc6	0.193548387096774	0.295345104333868	0.366197183098592	0.31328320802005	0.282051282051282	0.338582677165354	0.306818181818182	0.318181818181818	0.241379310344828
CG1124	0.112903225806452	0.0128410914927769	0.0140845070422535	0.0200501253132832	0.0170940170940171	0.0078740157480315	0.0227272727272727	0.181818181818182	4.1551724137931
corto	0.370967741935484	0.234349919743178	0.230046948356808	0.270676691729323	0.256410256410256	0.204724409448819	0.386363636363636	0.295454545454545	0.293103448275862
CG12007	0.0645161290322581	0.043338683788122	0.0610328638497653	0.0651629072681704	0.0683760683760684	0.133858267716535	0.0681818181818182	0.113636363636364	0.0344827586206897
cno	0.17741935483871	0.0898876404494382	0.0985915492957746	0.0726817042606516	0.0683760683760684	0.251968503937008	0.204545454545455	0.295454545454545	0.103448275862069
CG1116	0.0645161290322581	0.0401284109149278	0.0375586854460094	0.0401002506265664	0.0683760683760684	0.047244094488189	0.0454545454545455	0.0909090909090909	0.0344827586206897
CG2604	0.532258064516129	0.252006420545746	0.234741784037559	0.19047619047619	0.111111111111111	0.125984251968504	0.193181818181818	0.386363636363636	0.258620689655172
Vps37B	0.17741935483871	0.134831460674157	0.0845070422535211	0.112781954887218	0.111111111111111	0.118110236220472	0.159090909090909	0.272727272727273	0.120689655172414
Kat60	0.0967741935483871	0.0497592295345104	0.0187793427230047	0.0902255639097744	0.0598290598290598	0.047244094488189	0.0909090909090909	0.0454545454545455	0
Mms19	0.112903225806452	0.0417335473515249	0.0328638497652582	0.0275689223057644	0.0170940170940171	0.0236220472440945	0.0454545454545455	0	0
CG12163	0.387096774193548	0.402889245585875	0.295774647887324	0.431077694235589	0.273504273504274	0.763779527559055	0.840909090909091	0.545454545454545	0.172413793103448
CG12173	0.419354838709677	0.154093097913323	0.140845070422535	0.115288220551378	0.0683760683760684	0.0708661417322835	0.102272727272727	0.159090909090909	0.137931034482759
Hph	0.17741935483871	0.134831460674157	0.145539906103286	0.130325814536341	0.162393162393162	0.078740157480315	0.102272727272727	0.340909090909091	0.224137931034483
mtd	0.258064516129032	0.253611556982344	0.262910798122066	0.431077694235589	0.717948717948718	0.811023622047244	0.397727272727273	0.431818181818182	0.206896551724138
CG11999	0.5	0.727126805778491	0.582159624413146	1.11278195488722	1.21367521367521	0.992125984251969	0.545454545454545	0.386363636363636	0.172413793103448
CG1161	0.241935483870968	0.439807383627608	0.403755868544601	0.538847117794486	0.555555555555556	0.535433070866142	0.454545454545455	0.454545454545455	0.396551724137931
Prosbeta7	0.645161290322581	0.778491171749599	0.643192488262911	0.862155388471178	0.854700854700855	0.716535433070866	0.477272727272727	0.318181818181818	0.379310344827586
Cerk	0.0806451612903226	0.0690208667736758	0.0610328638497653	0.180451127819549	0.128205128205128	0.0551181102362205	0.0795454545454545	0.136363636363636	0.327586206896552
RpII18	1.80645161290323	1.17495987158908	0.990610328638498	1.10025062656642	0.786324786324786	0.543307086614173	0.704545454545455	0.659090909090909	0.620689655172414
hd	0.0806451612903226	0.0240770465489567	0.0328638497652582	0.0150375939849624	0.0598290598290598	0.0078740157480315	0.0454545454545455	0	0.0172413793103448
CG14667	0.112903225806452	0.0304975922953451	0.0704225352112676	0.0551378446115288	0.0512820512820513	0.047244094488189	0.0454545454545455	0.0454545454545455	0.0689655172413793
kkv	0.0161290322580645	0	0	0	0	0	0	0	0
CG1172	0.145161290322581	0.0369181380417336	0.0516431924882629	0.0551378446115288	0.0427350427350427	0.094488188976378	0.0568181818181818	0.0909090909090909	0.0344827586206897
PEK	0.129032258064516	0.0898876404494382	0.0610328638497653	0.0827067669172932	0.0769230769230769	0.094488188976378	0.147727272727273	0.0909090909090909	0.0517241379310345
RpL35A	44.258064516129	41.8812199036918	41.169014084507	38.734335839599	29.8803418803419	30.1496062992126	30.6931818181818	34.7954545454545	30.8620689655172
CG12162	0.161290322580645	0.147672552166934	0.173708920187793	0.135338345864662	0.128205128205128	0.15748031496063	0.0909090909090909	0.113636363636364	0.137931034482759
